Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                        - Link
Koisuru Tenshi Angelique: Chibi Character Adventure                                                  - 6.14  - 2006 - 1 episode(s)       - 4 min.                - Adventure, Comedy                                                               - https://myanimelist.net/anime/5783
Kokoro ga Sakebitagatterunda.                                                                        - 8.19  - 2015 - 1 episode(s)       - 1 hr. 59 min.         - Drama, Romance, School                                                          - https://myanimelist.net/anime/28725
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www                                         - 5.23  - 2014 - 1 episode(s)       - 14 min.               - Fantasy, Comedy                                                                 - https://myanimelist.net/anime/24073
Koroshiya 1 The Animation: Episode 0                                                                 - 5.86  - 2002 - 1 episode(s)       - 45 min.               - Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen            - https://myanimelist.net/anime/2346
Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu                                                         - 6.20  - 1988 - 1 episode(s)       - 47 min.               - Action, Adventure, Super Power                                                  - https://myanimelist.net/anime/3214
Koukyoushihen Eureka Seven: Hi-Evolution 1                                                           - 6.20  - 2017 - 1 episode(s)       - Unknown               - Adventure, Mecha, Drama, Sci-Fi                                                 - https://myanimelist.net/anime/35134
Kowarekake no Orgel (Movie)                                                                          - 7.45  - 2010 - 1 episode(s)       - 30 min.               - Sci-Fi, Music, Slice of Life, Drama                                             - https://myanimelist.net/anime/10918
Kowarekake no Orgel Special                                                                          - 6.99  - 2010 - 1 episode(s)       - 8 min.                - Sci-Fi, Slice of Life, Drama, Seinen                                            - https://myanimelist.net/anime/10122
Kremlin                                                                                              - 5.28  - 2012 - 5 episode(s)       - 2 min. per ep.        - Comedy, Seinen                                                                  - https://myanimelist.net/anime/15389
Ku Pao Ying Xiong                                                                                    - 6.10  - 2017 - 26 episode(s)      - 14 min. per ep.       - Action, Adventure, Fantasy, Game, Magic                                         - https://myanimelist.net/anime/36440
Kubbe Gachapin Mukku                                                                                 - 4.41  - 2016 - 1 episode(s)       - 2 min.                - Fantasy                                                                         - https://myanimelist.net/anime/34601
Kuni-chan no Ikka Ranran                                                                             - 6.50  - 1994 - 1 episode(s)       - 20 min.               - Slice of Life, Drama                                                            - https://myanimelist.net/anime/34201
Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari                                                - 7.70  - 2016 - 1 episode(s)       - 1 hr. 27 min.         - Sports, School, Shounen                                                         - https://myanimelist.net/anime/32869
Kuroko no Basket: Last Game NG-shuu                                                                  - 7.88  - 2017 - Unknown episode(s) - 2 min.                - Comedy, Shounen, Sports                                                         - https://myanimelist.net/anime/35658
Kuroshitsuji Special                                                                                 - 7.67  - 2009 - 1 episode(s)       - 26 min.               - Comedy, Demons, Parody                                                          - https://myanimelist.net/anime/6793
Kyokuguro no Tsubasa Valkisas Pilot Film                                                             - N/A   - 1998 - 1 episode(s)       - 2 min.                - Action, Adventure, Fantasy                                                      - https://myanimelist.net/anime/37506
Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson                                                      - 6.98  - 2014 - 1 episode(s)       - 27 min.               - Hentai                                                                          - https://myanimelist.net/anime/24911
Kyoushoku Soukou Guyver (1989)                                                                       - 7.28  - 1989 - 6 episode(s)       - 29 min. per ep.       - Action, Horror, Sci-Fi, Super Power                                             - https://myanimelist.net/anime/6016
Licca-chan to Yamaneko Hoshi no Tabi                                                                 - 5.92  - 1997 - 1 episode(s)       - 1 hr. 18 min.         - Adventure, Fantasy, Kids, Magic                                                 - https://myanimelist.net/anime/9878
Lily C.A.T.                                                                                          - 6.06  - 1987 - 1 episode(s)       - 1 hr. 7 min.          - Space, Horror, Sci-Fi                                                           - https://myanimelist.net/anime/3258
Littleforestmello                                                                                    - 6.10  - 2017 - Unknown episode(s) - 2 min.                - Kids                                                                            - https://myanimelist.net/anime/36410
LolitA☆Strawberry in Summer                                                                          - 5.29  - 2012 - 1 episode(s)       - 4 min.                - Music                                                                           - https://myanimelist.net/anime/24633
Lord of Vermilion IV                                                                                 - 4.00  - 2017 - Unknown episode(s) - 30 sec.               - Fantasy, Game                                                                   - https://myanimelist.net/anime/36447
Love Hina Final Selection                                                                            - 7.29  - 2001 - 1 episode(s)       - 28 min.               - Ecchi, Comedy, Harem, Romance                                                   - https://myanimelist.net/anime/3247
Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;                                      - 7.33  - 2000 - 1 episode(s)       - 25 min.               - Drama, Romance, Slice of Life                                                   - https://myanimelist.net/anime/963
Love Live! Sunshine!! Recap                                                                          - 7.01  - 2017 - 1 episode(s)       - 23 min.               - Music                                                                           - https://myanimelist.net/anime/36473
Love Will Find the Way Back Home                                                                     - 5.50  - 2014 - 1 episode(s)       - 3 min.                - Music                                                                           - https://myanimelist.net/anime/32844
Love♥Love? Specials                                                                                  - 6.15  - 2004 - 4 episode(s)       - 15 min. per ep.       - Ecchi, Comedy, Harem, Romance                                                   - https://myanimelist.net/anime/1874
Lucky☆Star: Original na Visual to Animation                                                          - 7.89  - 2008 - 1 episode(s)       - 42 min.               - Comedy, Parody, School, Slice of Life                                           - https://myanimelist.net/anime/4472
Lunatic Night                                                                                        - 5.79  - 1996 - 3 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Parody                                                          - https://myanimelist.net/anime/4775
MILPOM★                                                                                              - 4.49  - 2015 - Unknown episode(s) - 5 min.                - Comedy, Shoujo                                                                  - https://myanimelist.net/anime/31471
Mach Girl                                                                                            - 5.38  - 2008 - 26 episode(s)      - 3 min. per ep.        - Cars, Comedy                                                                    - https://myanimelist.net/anime/4905
Macross 7 Movie: Ginga ga Ore wo Yondeiru!                                                           - 7.01  - 1995 - 1 episode(s)       - 33 min.               - Action, Sci-Fi, Adventure, Music, Comedy, Drama, Mecha, Shounen                 - https://myanimelist.net/anime/1400
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden                                                      - 6.20  - 2016 - Unknown episode(s) - 41 sec.               - Drama, Magic                                                                    - https://myanimelist.net/anime/35300
Magical★Taruruuto-kun                                                                                - 6.69  - 1990 - 87 episode(s)      - 20 min. per ep.       - Adventure, Comedy, Ecchi, Fantasy, Magic, School                                - https://myanimelist.net/anime/5274
Magnerobo Ga-Keen                                                                                    - 6.39  - 1976 - 39 episode(s)      - 24 min. per ep.       - Action, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/3932
Mahoromatic 2                                                                                        - 7.25  - 2002 - 14 episode(s)      - 24 min. per ep.       - Comedy, Drama, Ecchi, Military, Romance, Sci-Fi                                 - https://myanimelist.net/anime/277
Mahou Sensei Negima! Mou Hitotsu no Sekai                                                            - 7.79  - 2009 - 4 episode(s)       - 29 min. per ep.       - Action, Adventure, Ecchi, Magic, Shounen, Supernatural                          - https://myanimelist.net/anime/6050
Mahou no Star Magical Emi: Semishigure                                                               - 6.03  - 1986 - 1 episode(s)       - 1 hr.                 - Comedy, Magic, Shoujo                                                           - https://myanimelist.net/anime/8443
Mahou no Yousei Persia: Kaiten Mokuba                                                                - 5.75  - 1987 - 1 episode(s)       - 45 min.               - Comedy, Magic                                                                   - https://myanimelist.net/anime/35519
Mahoutsukai no Yome: Hoshi Matsu Hito                                                                - 8.27  - 2016 - 3 episode(s)       - 23 min. per ep.       - Fantasy, Magic                                                                  - https://myanimelist.net/anime/32902
Mai-HiME                                                                                             - 7.55  - 2004 - 26 episode(s)      - 23 min. per ep.       - Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai        - https://myanimelist.net/anime/98
Maid no Yakata: Zetsubou-hen                                                                         - 5.55  - 2002 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/2186
Mainichi ga Nichiyoubi                                                                               - 6.26  - 1990 - 6 episode(s)       - 24 min. per ep.       - Comedy, Police, Romance                                                         - https://myanimelist.net/anime/2059
Majin Sentai Death Ranger: Ubawareta Pudding!                                                        - 4.88  - 2014 - 1 episode(s)       - 3 min.                - Action, Comedy                                                                  - https://myanimelist.net/anime/30094
Majo Demo Steady                                                                                     - 5.33  - 1986 - 1 episode(s)       - 40 min.               - Comedy, Magic, Romance, Ecchi                                                   - https://myanimelist.net/anime/8889
Makai Tenshi Djibril 3                                                                               - 6.37  - 2009 - 2 episode(s)       - 30 min. per ep.       - Fantasy, Harem, Hentai, School, Supernatural                                    - https://myanimelist.net/anime/7179
Mama wa Poyopoyo Saurus ga Osuki                                                                     - 6.61  - 1995 - 52 episode(s)      - 20 min. per ep.       - Comedy, Kids, Slice of Life                                                     - https://myanimelist.net/anime/4782
Mameshiba the DVD Green Pea-shiba no Kutsujoku                                                       - 4.69  - 2009 - 4 episode(s)       - 26 sec. per ep.       - Comedy                                                                          - https://myanimelist.net/anime/33705
Manga Mitokoumon                                                                                     - 6.67  - 1981 - 46 episode(s)      - 24 min. per ep.       - Historical                                                                      - https://myanimelist.net/anime/11829
MapleStory Special                                                                                   - 5.80  - 2008 - 1 episode(s)       - 21 min.               - Action, Comedy, Kids, Fantasy                                                   - https://myanimelist.net/anime/28237
Mardock Scramble: The Second Combustion                                                              - 7.47  - 2011 - 1 episode(s)       - 1 hr. 4 min.          - Action, Psychological, Sci-Fi                                                   - https://myanimelist.net/anime/10624
Masou Gakuen HxH Specials                                                                            - 6.74  - 2016 - 6 episode(s)       - 4 min. per ep.        - Harem, Ecchi                                                                    - https://myanimelist.net/anime/34447
Master Blaster                                                                                       - 4.24  - 2014 - 1 episode(s)       - 3 min.                - Music, Dementia                                                                 - https://myanimelist.net/anime/31501
Master Mosquiton &#039;99                                                                            - 6.68  - 1997 - 26 episode(s)      - 23 min. per ep.       - Action, Adventure, Comedy, Supernatural, Vampire                                - https://myanimelist.net/anime/1806
Matou Kitan Zankan!                                                                                  - 5.28  - 1996 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/4560
Mazinkaiser                                                                                          - 7.43  - 2001 - 7 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Mecha, Sci-Fi, Shounen                                       - https://myanimelist.net/anime/1064
McDull: Fan Bao Qibing                                                                               - 6.71  - 2016 - 1 episode(s)       - 1 hr. 25 min.         - Action, Kids, Sci-Fi                                                            - https://myanimelist.net/anime/35910
Mechano: Scientific Attack Force                                                                     - 3.18  - 1995 - 3 episode(s)       - 10 min. per ep.       - Comedy, Dementia, Fantasy, Horror, Music, Parody                                - https://myanimelist.net/anime/24259
Mecha☆Afro-kun                                                                                       - 6.06  - 2010 - 1 episode(s)       - 32 min.               - Comedy                                                                          - https://myanimelist.net/anime/9334
Meisou-Ou Border                                                                                     - 5.64  - 1991 - 1 episode(s)       - 43 min.               - Adventure, Seinen                                                               - https://myanimelist.net/anime/16255
Memory                                                                                               - 6.22  - 1964 - 1 episode(s)       - 5 min.                - Mystery                                                                         - https://myanimelist.net/anime/1984
Mermaid&#039;s Scar                                                                                  - 7.00  - 1993 - 1 episode(s)       - 45 min.               - Drama, Fantasy, Horror, Mystery                                                 - https://myanimelist.net/anime/2017
Midoriyama Koukou Koushien-hen                                                                       - 7.08  - 1989 - 10 episode(s)      - 30 min. per ep.       - Comedy, School, Sports                                                          - https://myanimelist.net/anime/5994
Mighty Orbots                                                                                        - 6.00  - 1984 - 13 episode(s)      - 23 min. per ep.       - Sci-Fi, Adventure, Comedy, Mecha                                                - https://myanimelist.net/anime/8130
Mirai Shounen Conan (Movie)                                                                          - 7.10  - 1979 - 1 episode(s)       - 2 hr. 2 min.          - Adventure, Drama, Sci-Fi                                                        - https://myanimelist.net/anime/7308
Mirai ni Mukete: Bousai wo Kangaeru                                                                  - 7.29  - 2016 - 1 episode(s)       - 1 hr.                 - Drama                                                                           - https://myanimelist.net/anime/33980
Miraijin Go Home                                                                                     - 2.67  - 2016 - Unknown episode(s) - 3 min.                - Sci-Fi                                                                          - https://myanimelist.net/anime/34237
Miss Monochrome: Music Clips                                                                         - 6.45  - 2016 - 14 episode(s)      - 4 min. per ep.        - Music                                                                           - https://myanimelist.net/anime/34243
Miss Monochrome: Watashi dake no Monogatari                                                          - 6.13  - 2014 - 1 episode(s)       - 3 min.                - Music                                                                           - https://myanimelist.net/anime/30168
Miyako                                                                                               - N/A   - 2012 - 1 episode(s)       - 3 min.                - Psychological                                                                   - https://myanimelist.net/anime/37530
Mob Psycho Mini                                                                                      - 6.59  - 2016 - 6 episode(s)       - 7 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/37504
Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer                                       - 7.38  - 2010 - 1 episode(s)       - 2 hr.                 - Action, Mecha, Sci-Fi, Space                                                    - https://myanimelist.net/anime/6288
Mobile Suit Gundam 00: Tenshitachi no Kiseki                                                         - 7.33  - 2008 - 1 episode(s)       - 24 min.               - Action, Sci-Fi, Mecha                                                           - https://myanimelist.net/anime/5351
Mobile Suit Gundam Battlefield Record: Avant-Title                                                   - 6.27  - 2009 - 1 episode(s)       - 7 min.                - Mecha, Sci-Fi, Space                                                            - https://myanimelist.net/anime/18449
Mobile Suit Gundam ZZ: Gundam Frag.                                                                  - 5.80  - 2009 - 2 episode(s)       - 4 min. per ep.        - Action, Mecha, Military, Sci-Fi                                                 - https://myanimelist.net/anime/9708
Mobile Suit Gundam-san (ONA)                                                                         - 6.20  - 2014 - 15 episode(s)      - 2 min. per ep.        - Comedy, Parody, Mecha                                                           - https://myanimelist.net/anime/33225
Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.                                              - 5.86  - 2001 - 1 episode(s)       - 10 min.               - Mecha, Military                                                                 - https://myanimelist.net/anime/20667
Mobile Suit SD Gundam Mk IV                                                                          - 6.14  - 1990 - 2 episode(s)       - 14 min. per ep.       - Mecha, Parody, Sci-Fi                                                           - https://myanimelist.net/anime/2304
Money Wars: Nerawareta Waterfront Keikaku                                                            - 5.30  - 1991 - 1 episode(s)       - 45 min.               - Seinen                                                                          - https://myanimelist.net/anime/18743
Monkey Magic                                                                                         - 6.22  - 1998 - 13 episode(s)      - 25 min. per ep.       - Kids, Adventure, Fantasy                                                        - https://myanimelist.net/anime/1139
Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special                                         - 6.16  - 2005 - 1 episode(s)       - 15 min.               - Action, Ecchi, Parody, Comedy                                                   - https://myanimelist.net/anime/19479
Monster Extra                                                                                        - 6.75  - 2004 - 1 episode(s)       - 24 min.               - Drama, Horror, Mystery, Seinen                                                  - https://myanimelist.net/anime/1109
Moonlight Mile 2nd Season: Touch Down                                                                - 7.46  - 2007 - 14 episode(s)      - 25 min. per ep.       - Adventure, Drama, Sci-Fi, Space                                                 - https://myanimelist.net/anime/2929
Mujigen Hunter Fandora                                                                               - 5.81  - 1985 - 3 episode(s)       - 40 min. per ep.       - Adventure, Fantasy, Sci-Fi                                                      - https://myanimelist.net/anime/5907
Muka Muka Paradise                                                                                   - 6.96  - 1993 - 51 episode(s)      - 25 min. per ep.       - Adventure, Comedy                                                               - https://myanimelist.net/anime/4086
Muku no Ki no Hanashi                                                                                - 4.28  - 1947 - 1 episode(s)       - 20 min.               - Kids                                                                            - https://myanimelist.net/anime/29895
Mushinin                                                                                             - 5.75  - 2017 - Unknown episode(s) - 4 min.                - Samurai, Shounen                                                                - https://myanimelist.net/anime/36411
Mushrambo (2008)                                                                                     - 6.68  - 2008 - 2 episode(s)       - 1 hr. 30 min. per ep. - Action, Adventure, Fantasy, Sci-Fi                                              - https://myanimelist.net/anime/4961
Nagasaki 1945: Angelus no Kane                                                                       - 6.21  - 2005 - 1 episode(s)       - 1 hr. 20 min.         - Drama, Historical, Military                                                     - https://myanimelist.net/anime/3465
Namakemono ga Miteta                                                                                 - 6.25  - 1988 - 2 episode(s)       - 29 min. per ep.       - Slice of Life, Music, Seinen                                                    - https://myanimelist.net/anime/19817
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!                                                - 6.25  - 2016 - 10 episode(s)      - 5 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/36569
Naniwa Kinyuu Den: Minami no Teiou                                                                   - 5.29  - 1993 - 2 episode(s)       - 45 min. per ep.       - Comedy, Drama, Seinen                                                           - https://myanimelist.net/anime/18631
Natsume Yuujinchou Roku Specials                                                                     - 8.48  - 2017 - 2 episode(s)       - 23 min. per ep.       - Slice of Life, Supernatural, Drama, Fantasy, Shoujo                             - https://myanimelist.net/anime/36275
Navia Dratp                                                                                          - 4.88  - 2005 - 5 episode(s)       - 2 min. per ep.        - Fantasy                                                                         - https://myanimelist.net/anime/5602
Nekogami Yaoyorozu Specials                                                                          - 6.32  - 2011 - 7 episode(s)       - 3 min. per ep.        - Comedy, Supernatural, Seinen                                                    - https://myanimelist.net/anime/13681
Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date                                        - 5.57  - 2012 - 1 episode(s)       - 2 min.                - Romance                                                                         - https://myanimelist.net/anime/30647
Nexus                                                                                                - 5.90  - 2011 - 1 episode(s)       - 5 min.                - Music                                                                           - https://myanimelist.net/anime/19727
Nijiiro Days OVA                                                                                     - 7.16  - 2016 - 1 episode(s)       - 22 min.               - Comedy, Romance, School, Shoujo, Slice of Life                                  - https://myanimelist.net/anime/33181
Nine 3: Kanketsu-hen                                                                                 - 6.09  - 1984 - 1 episode(s)       - 1 hr. 13 min.         - Action, Sports, School                                                          - https://myanimelist.net/anime/9244
Nine: Original Han                                                                                   - 6.29  - 1983 - 1 episode(s)       - 1 hr. 10 min.         - Action, School, Sports                                                          - https://myanimelist.net/anime/9242
Ningyo                                                                                               - 6.53  - 1964 - 1 episode(s)       - 8 min.                - Fantasy                                                                         - https://myanimelist.net/anime/2047
Ninja Hattori-kun                                                                                    - 6.88  - 1981 - 694 episode(s)     - 10 min. per ep.       - Slice of Life, Comedy, Martial Arts, Shounen                                    - https://myanimelist.net/anime/4936
Nissin no Donbei x Kemono Friends                                                                    - 6.36  - 2017 - 1 episode(s)       - 1 min.                - Comedy                                                                          - https://myanimelist.net/anime/36339
Nobiro Nobiro Daisuki na Ki                                                                          - 5.92  - 2007 - 1 episode(s)       - 2 min.                - Fantasy, Music                                                                  - https://myanimelist.net/anime/8724
Non Non Biyori Repeat OVA                                                                            - 7.86  - 2016 - 1 episode(s)       - 24 min.               - Comedy, School, Seinen, Slice of Life                                           - https://myanimelist.net/anime/32547
Nono-chan Theater                                                                                    - 5.50  - 2001 - Unknown episode(s) - 40 sec.               - Comedy                                                                          - https://myanimelist.net/anime/35575
Norasco (Movie)                                                                                      - 6.00  - 2016 - Unknown episode(s) - 2 min.                - Slice of Life, Comedy                                                           - https://myanimelist.net/anime/34092
Nunbori                                                                                              - 6.73  - 2009 - 26 episode(s)      - 28 min. per ep.       - Fantasy, Kids                                                                   - https://myanimelist.net/anime/21019
Nurarihyon no Mago Recaps                                                                            - 6.39  - 2010 - 2 episode(s)       - 24 min. per ep.       - Action, Supernatural, Demons, Shounen                                           - https://myanimelist.net/anime/9731
Nurarihyon no Mago: Sennen Makyou Recaps                                                             - 6.71  - 2011 - 2 episode(s)       - 20 min. per ep.       - Action, Demons, Shounen, Supernatural                                           - https://myanimelist.net/anime/11083
Nurse Witch Komugi-chan Magikarte Z                                                                  - 6.79  - 2004 - 2 episode(s)       - 24 min. per ep.       - Comedy, Magic, Parody                                                           - https://myanimelist.net/anime/921
Nyanbo!                                                                                              - 6.35  - 2016 - 26 episode(s)      - 5 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/32805
OL Kaizou Kouza                                                                                      - 5.68  - 1990 - 1 episode(s)       - 1 hr. 31 min.         - Comedy, Slice of Life                                                           - https://myanimelist.net/anime/22275
Ojamanga Yamada-kun                                                                                  - 7.62  - 1980 - 103 episode(s)     - 25 min. per ep.       - Comedy, Slice of Life                                                           - https://myanimelist.net/anime/16530
Onikirimaru                                                                                          - 6.34  - 1994 - 4 episode(s)       - 29 min. per ep.       - Action, Demons, Martial Arts, Shounen                                           - https://myanimelist.net/anime/3913
Onmyouji: Youen Emaki                                                                                - 5.77  - 2003 - 2 episode(s)       - 30 min. per ep.       - Hentai, Demons                                                                  - https://myanimelist.net/anime/5049
Ooedo Forty Eight                                                                                    - 5.89  - 2007 - 3 episode(s)       - 30 min. per ep.       - Hentai, Historical                                                              - https://myanimelist.net/anime/5439
Ore wa Teppei                                                                                        - 6.80  - 1977 - 28 episode(s)      - 25 min. per ep.       - Action, Shounen, Sports                                                         - https://myanimelist.net/anime/3827
Osaru no Monkichi no Kin no Ono Gin no Ono                                                           - 5.04  - 2001 - 1 episode(s)       - 10 min.               - Kids                                                                            - https://myanimelist.net/anime/22567
Otaku no Video                                                                                       - 7.19  - 1991 - 2 episode(s)       - 48 min. per ep.       - Comedy, Drama, Historical, Magic, Mecha, Sci-Fi                                 - https://myanimelist.net/anime/785
Otoko Doahou! Koushien                                                                               - 7.09  - 1970 - 156 episode(s)     - 10 min. per ep.       - Action, Sports                                                                  - https://myanimelist.net/anime/23011
Otoko Ippiki Gaki Daishou                                                                            - 7.53  - 1969 - 156 episode(s)     - 10 min. per ep.       - Action, Drama, Shounen                                                          - https://myanimelist.net/anime/17467
Otome*Domain The Animation                                                                           - 7.12  - 2017 - Unknown episode(s) - 27 min.               - Hentai                                                                          - https://myanimelist.net/anime/35827
Overlord Movie: Manner Movie                                                                         - 6.80  - 2017 - 1 episode(s)       - 1 min.                - Comedy                                                                          - https://myanimelist.net/anime/36683
Overlord: Ple Ple Pleiades (OVA)                                                                     - 6.89  - 2016 - 1 episode(s)       - 30 min.               - Action, Comedy, Magic, Fantasy                                                  - https://myanimelist.net/anime/33372
Overlord: Ple Ple Pleiades Theatrical Version                                                        - 6.91  - 2017 - 2 episode(s)       - 13 min. per ep.       - Action, Comedy, Magic, Fantasy                                                  - https://myanimelist.net/anime/36497
Overlord: Ple Ple Pleiades                                                                           - 7.04  - 2015 - 8 episode(s)       - 3 min. per ep.        - Action, Comedy, Magic, Fantasy                                                  - https://myanimelist.net/anime/31138
Overman King Gainer                                                                                  - 6.97  - 2002 - 26 episode(s)      - 25 min. per ep.       - Action, Adventure, Mecha, Sci-Fi, Shounen                                       - https://myanimelist.net/anime/1792
Oyako Rankan The Animation                                                                           - 6.22  - 2013 - 1 episode(s)       - 28 min.               - Hentai                                                                          - https://myanimelist.net/anime/19283
Ozanari Dungeon: Kaze no Tou                                                                         - 6.35  - 1991 - 3 episode(s)       - 26 min. per ep.       - Action, Adventure, Fantasy, Comedy                                              - https://myanimelist.net/anime/3065
PS3® no Tsukai Kata: feat.Peeping Life                                                               - 5.03  - 2010 - 6 episode(s)       - 3 min. per ep.        - Slice of Life, Comedy                                                           - https://myanimelist.net/anime/32148
Papuwa                                                                                               - 7.00  - 2003 - 26 episode(s)      - 25 min. per ep.       - Adventure, Comedy                                                               - https://myanimelist.net/anime/2501
Peeping Life: The Perfect Extension Specials                                                         - 4.78  - 2011 - 2 episode(s)       - 3 min. per ep.        - Comedy, Slice of Life                                                           - https://myanimelist.net/anime/32145
Peeping Life: The Perfect Extension                                                                  - 5.73  - 2011 - 10 episode(s)      - 5 min. per ep.        - Slice of Life, Comedy                                                           - https://myanimelist.net/anime/16377
Penguin no Mondai Movie                                                                              - 4.50  - 2009 - 1 episode(s)       - 23 min.               - Comedy, Kids                                                                    - https://myanimelist.net/anime/6063
Persona 5 the Animation: The Day Breakers                                                            - 7.33  - 2016 - 1 episode(s)       - 24 min.               - Action, Supernatural, Fantasy                                                   - https://myanimelist.net/anime/31645
Pikkoman no Kichikumichi: Mayonaka no Milk Party                                                     - 5.25  - 1999 - 1 episode(s)       - 30 min.               - Hentai                                                                          - https://myanimelist.net/anime/3895
Pinch to Punch                                                                                       - 6.10  - 1969 - 156 episode(s)     - 5 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/20005
Planetarian: Hoshi no Hito                                                                           - 8.02  - 2016 - 1 episode(s)       - 1 hr. 57 min.         - Sci-Fi, Drama                                                                   - https://myanimelist.net/anime/33190
Planetes Picture Drama                                                                               - 5.73  - 2009 - 9 episode(s)       - 3 min. per ep.        - Comedy, Sci-Fi, Space                                                           - https://myanimelist.net/anime/10735
Platonic Chain: Web                                                                                  - 5.77  - 2003 - 1 episode(s)       - 15 min.               - Sci-Fi, Slice of Life                                                           - https://myanimelist.net/anime/5492
Pokemon Best Wishes!                                                                                 - 6.64  - 2010 - 84 episode(s)      - 22 min. per ep.       - Action, Adventure, Comedy, Fantasy, Kids                                        - https://myanimelist.net/anime/9107
Pokemon Diamond &amp; Pearl: Clip Show                                                               - 6.32  - 2006 - 1 episode(s)       - 24 min.               - Action, Adventure, Comedy, Fantasy, Kids                                        - https://myanimelist.net/anime/36825
Pokemon Diamond &amp; Pearl                                                                          - 7.23  - 2006 - 191 episode(s)     - 23 min. per ep.       - Action, Adventure, Comedy, Fantasy, Kids                                        - https://myanimelist.net/anime/1565
Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai                                     - 6.73  - 2007 - 1 episode(s)       - 21 min.               - Adventure, Fantasy                                                              - https://myanimelist.net/anime/5256
Potemayo Specials                                                                                    - 7.41  - 2007 - 6 episode(s)       - 9 min. per ep.        - Comedy, School, Seinen                                                          - https://myanimelist.net/anime/3292
Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!                                                  - 7.56  - 2011 - 1 episode(s)       - 1 hr. 27 min.         - Action, Comedy, School, Shounen, Sports                                         - https://myanimelist.net/anime/10731
Princess Lover! OVA                                                                                  - 6.80  - 2010 - 2 episode(s)       - 27 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/8918
Princess Principal Picture Drama                                                                     - 6.38  - 2017 - 6 episode(s)       - 3 min. per ep.        - Action, Drama, Mystery                                                          - https://myanimelist.net/anime/36485
Princess Principal: Ange Report                                                                      - 6.65  - 2017 - 1 episode(s)       - 24 min.               - Action, Mystery                                                                 - https://myanimelist.net/anime/36424
Pucca (2006)                                                                                         - 6.57  - 2006 - 26 episode(s)      - 23 min. per ep.       - Comedy, Parody, Romance                                                         - https://myanimelist.net/anime/6609
Puchi Puri Yuushi                                                                                    - 7.52  - 2002 - 26 episode(s)      - 25 min. per ep.       - Comedy, Magic, Fantasy, Shoujo                                                  - https://myanimelist.net/anime/327
Puchitto Furikaerintia                                                                               - 6.29  - 2014 - 1 episode(s)       - 5 min.                - Action, Adventure, Mecha, Sci-Fi                                                - https://myanimelist.net/anime/31113
Puchitto Gargantia Special                                                                           - 6.10  - 2013 - 1 episode(s)       - 4 min.                - Comedy, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/23099
Pure Mail                                                                                            - 6.35  - 2001 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/211
Qin Shi Ming Yue: Wanli Changcheng                                                                   - 7.28  - 2012 - 37 episode(s)      - 22 min. per ep.       - Action, Historical, Martial Arts, Fantasy                                       - https://myanimelist.net/anime/15905
Quanzhi Fashi 2nd Season                                                                             - 6.67  - 2017 - 12 episode(s)      - 18 min. per ep.       - Action, Magic, Fantasy, School                                                  - https://myanimelist.net/anime/36318
Quanzhi Fashi                                                                                        - 7.58  - 2016 - 12 episode(s)      - 18 min. per ep.       - Action, Magic, Fantasy, School                                                  - https://myanimelist.net/anime/34300
Queen&#039;s Blade: Gyokuza wo Tsugu Mono                                                            - 6.69  - 2009 - 12 episode(s)      - 24 min. per ep.       - Action, Adventure, Ecchi, Fantasy                                               - https://myanimelist.net/anime/6633
Quiz Magic Academy: The Original Animation                                                           - 6.21  - 2008 - 1 episode(s)       - 29 min.               - Comedy, Fantasy, Magic, School                                                  - https://myanimelist.net/anime/5080
